seqnames	start	end	strand	transcript_id	type	source	score	phase	gene_id
chr17	845	1531	-	ONT17_2060_1298	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1298	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1298	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1298	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1298	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1298	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1298	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1298	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1298	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1298	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1298	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1298	intron	NA	NA	NA	NA
chr17	3576	3640	-	ONT17_2060_1298	UTR	NA	NA	NA	NA
chr17	627	1171	-	ONT17_2060_1337	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_1337	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_1337	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1337	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1337	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1337	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1337	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1337	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1337	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1337	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1337	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1337	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1337	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1337	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_1337	UTR	NA	NA	NA	NA
chr17	647	1531	-	ONT17_2060_1341	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1341	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1341	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1341	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1341	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1341	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1341	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1341	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1341	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1341	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1341	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1341	intron	NA	NA	NA	NA
chr17	3576	3635	-	ONT17_2060_1341	UTR	NA	NA	NA	NA
chr17	817	1531	-	ONT17_2060_1347	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1347	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1347	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1347	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1347	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1347	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1347	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1347	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1347	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1347	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1347	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1347	intron	NA	NA	NA	NA
chr17	3576	3645	-	ONT17_2060_1347	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_1349	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1349	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1349	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1349	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1349	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1349	CDS	PacBio	NA	NA	ACTG1
chr17	2469	3001	-	ONT17_2060_1349	UTR	NA	NA	NA	NA
chr17	816	1531	-	ONT17_2060_1350	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1350	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1350	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1350	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1350	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1350	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1350	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1350	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2987	-	ONT17_2060_1350	UTR	NA	NA	NA	NA
chr17	822	1531	-	ONT17_2060_1351	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1351	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1351	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1351	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1351	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1351	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1351	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1351	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1351	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1351	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3362	-	ONT17_2060_1351	UTR	NA	NA	NA	NA
chr17	807	1171	-	ONT17_2060_1352	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_1352	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_1352	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1352	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1352	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1352	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1352	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1352	CDS	PacBio	NA	NA	ACTG1
chr17	2469	2984	-	ONT17_2060_1352	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1352	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_1352	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1352	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_1352	UTR	NA	NA	NA	NA
chr17	821	1171	-	ONT17_2060_1354	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_1354	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_1354	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1354	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1354	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1354	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1354	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1354	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1354	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1354	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1354	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1354	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1354	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1354	intron	NA	NA	NA	NA
chr17	3576	3640	-	ONT17_2060_1354	UTR	NA	NA	NA	NA
chr17	816	1531	-	ONT17_2060_1355	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1355	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1355	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1355	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1355	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1355	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1355	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1355	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_1355	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1355	intron	NA	NA	NA	NA
chr17	3074	3148	-	ONT17_2060_1355	UTR	NA	NA	NA	NA
chr17	822	1148	-	ONT17_2060_1356	UTR	NA	NA	NA	NA
chr17	1148	1331	-	ONT17_2060_1356	intron	NA	NA	NA	NA
chr17	1331	1531	-	ONT17_2060_1356	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1356	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1356	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1356	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1356	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1356	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1356	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1356	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1356	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1356	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1356	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1356	intron	NA	NA	NA	NA
chr17	3576	3637	-	ONT17_2060_1356	UTR	NA	NA	NA	NA
chr17	822	1531	-	ONT17_2060_1358	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1358	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1358	intron	PacBio	NA	NA	ACTG1
chr17	1769	1951	-	ONT17_2060_1358	CDS	PacBio	NA	NA	ACTG1
chr17	1952	2230	-	ONT17_2060_1358	UTR	NA	NA	NA	NA
chr17	816	1171	-	ONT17_2060_1359	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_1359	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_1359	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1359	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1359	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1359	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1359	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1359	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1359	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1359	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2987	-	ONT17_2060_1359	UTR	NA	NA	NA	NA
chr17	817	1171	-	ONT17_2060_1360	UTR	NA	NA	NA	NA
chr17	1171	1315	-	ONT17_2060_1360	intron	NA	NA	NA	NA
chr17	1315	1531	-	ONT17_2060_1360	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1360	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1360	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1360	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1360	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1360	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1360	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1360	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1360	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1360	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1360	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1360	intron	NA	NA	NA	NA
chr17	3576	3642	-	ONT17_2060_1360	UTR	NA	NA	NA	NA
chr17	809	1586	-	ONT17_2060_1361	UTR	NA	NA	NA	NA
chr17	1587	1675	-	ONT17_2060_1361	CDS	PacBio	NA	NA	ACTG1
chr17	1675	2030	-	ONT17_2060_1361	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1361	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1361	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1361	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1361	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1361	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1361	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1361	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_1361	UTR	NA	NA	NA	NA
chr17	813	1015	-	ONT17_2060_1362	UTR	NA	NA	NA	NA
chr17	1015	1396	-	ONT17_2060_1362	intron	NA	NA	NA	NA
chr17	1396	1531	-	ONT17_2060_1362	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1362	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1362	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1362	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1362	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1362	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1362	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1362	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_1362	UTR	NA	NA	NA	NA
chr17	2984	3070	-	ONT17_2060_1362	intron	NA	NA	NA	NA
chr17	3070	3202	-	ONT17_2060_1362	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1362	intron	NA	NA	NA	NA
chr17	3576	3640	-	ONT17_2060_1362	UTR	NA	NA	NA	NA
chr17	835	1531	-	ONT17_2060_1363	UTR	NA	NA	NA	NA
chr17	1532	1659	-	ONT17_2060_1363	CDS	PacBio	NA	NA	ACTG1
chr17	1659	1753	-	ONT17_2060_1363	intron	PacBio	NA	NA	ACTG1
chr17	1753	1950	-	ONT17_2060_1363	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1363	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1363	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1363	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1363	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1363	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1363	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1363	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1363	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_1363	UTR	NA	NA	NA	NA
chr17	809	1531	-	ONT17_2060_1364	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1364	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1364	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1364	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1364	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1364	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1364	intron	PacBio	NA	NA	ACTG1
chr17	2745	2930	-	ONT17_2060_1364	CDS	PacBio	NA	NA	ACTG1
chr17	2930	3030	-	ONT17_2060_1364	intron	PacBio	NA	NA	ACTG1
chr17	3030	3068	-	ONT17_2060_1364	CDS	PacBio	NA	NA	ACTG1
chr17	3069	3202	-	ONT17_2060_1364	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1364	intron	NA	NA	NA	NA
chr17	3576	3638	-	ONT17_2060_1364	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_1365	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_1365	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_1365	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1365	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1365	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1365	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1365	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1365	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1365	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1365	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1365	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1365	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3203	-	ONT17_2060_1365	UTR	NA	NA	NA	NA
chr17	828	1171	-	ONT17_2060_1367	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_1367	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_1367	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1367	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1367	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1367	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1367	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1367	CDS	PacBio	NA	NA	ACTG1
chr17	2469	2598	-	ONT17_2060_1367	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_1368	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_1368	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_1368	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1368	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1368	intron	PacBio	NA	NA	ACTG1
chr17	1769	1951	-	ONT17_2060_1368	CDS	PacBio	NA	NA	ACTG1
chr17	813	1531	-	ONT17_2060_1369	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1369	CDS	PacBio	NA	NA	ACTG1
chr17	1675	2769	-	ONT17_2060_1369	intron	PacBio	NA	NA	ACTG1
chr17	2769	2981	-	ONT17_2060_1369	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_1369	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1369	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_1369	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1369	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_1369	UTR	NA	NA	NA	NA
chr17	813	1140	-	ONT17_2060_1370	UTR	NA	NA	NA	NA
chr17	1140	1431	-	ONT17_2060_1370	intron	NA	NA	NA	NA
chr17	1431	1531	-	ONT17_2060_1370	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1370	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1370	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1370	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1370	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1370	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1370	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1370	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_1370	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1370	intron	NA	NA	NA	NA
chr17	3074	3129	-	ONT17_2060_1370	UTR	NA	NA	NA	NA
chr17	815	1531	-	ONT17_2060_1371	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1371	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1371	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1371	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1371	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1371	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2758	-	ONT17_2060_1371	intron	NA	NA	NA	NA
chr17	2758	2984	-	ONT17_2060_1371	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1371	intron	NA	NA	NA	NA
chr17	3074	3126	-	ONT17_2060_1371	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_1372	UTR	NA	NA	NA	NA
chr17	1171	1346	-	ONT17_2060_1372	intron	NA	NA	NA	NA
chr17	1346	1531	-	ONT17_2060_1372	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1372	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1372	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1372	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1372	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1372	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1372	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1372	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1372	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1372	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1372	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1372	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_1372	UTR	NA	NA	NA	NA
chr17	813	1491	-	ONT17_2060_1373	UTR	NA	NA	NA	NA
chr17	1492	1659	-	ONT17_2060_1373	CDS	PacBio	NA	NA	ACTG1
chr17	1659	1769	-	ONT17_2060_1373	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1373	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1373	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1373	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1373	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_1373	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_1373	UTR	NA	NA	NA	NA
chr17	2984	3070	-	ONT17_2060_1373	intron	NA	NA	NA	NA
chr17	3070	3202	-	ONT17_2060_1373	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1373	intron	NA	NA	NA	NA
chr17	3576	3627	-	ONT17_2060_1373	UTR	NA	NA	NA	NA
chr17	813	1586	-	ONT17_2060_1374	UTR	NA	NA	NA	NA
chr17	1587	1675	-	ONT17_2060_1374	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1777	-	ONT17_2060_1374	intron	PacBio	NA	NA	ACTG1
chr17	1777	1950	-	ONT17_2060_1374	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1374	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1374	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_1374	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_1374	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_1374	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_1374	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_1374	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1374	intron	NA	NA	NA	NA
chr17	3576	3638	-	ONT17_2060_1374	UTR	NA	NA	NA	NA
chr17	822	1531	-	ONT17_2060_1376	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_1376	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_1376	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_1376	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_1376	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_1376	CDS	PacBio	NA	NA	ACTG1
chr17	2469	2984	-	ONT17_2060_1376	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_1376	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_1376	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_1376	intron	NA	NA	NA	NA
chr17	3576	3638	-	ONT17_2060_1376	UTR	NA	NA	NA	NA
chr17	822	1675	-	ONT17_2060_1377	UTR	NA	NA	NA	NA
chr17	1675	1769	-	ONT17_2060_1377	intron	NA	NA	NA	NA
chr17	1769	1895	-	ONT17_2060_1377	UTR	NA	NA	NA	NA
chr17	1896	1950	-	ONT17_2060_1377	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2026	-	ONT17_2060_1377	intron	PacBio	NA	NA	ACTG1
chr17	2026	2468	-	ONT17_2060_1377	CDS	PacBio	NA	NA	ACTG1
